Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T105_001
"3739580","32000US3739580","Raleigh, NC Metro Area; North Carolina","Raleigh, North Carolina","nc","320","00","ACSSF","0013637",,,,,"37",,,,,,,,,,,,,,"39580",,,,,,,,,,,,,,,,,,,,,,,,,,,,1216711,28.8999996185303
"3740260","32000US3740260","Roanoke Rapids, NC Micro Area; North Carolina","Roanoke Rapids, North Carolina","nc","320","00","ACSSF","0013638",,,,,"37",,,,,,,,,,,,,,"40260",,,,,,,,,,,,,,,,,,,,,,,,,,,,74418,36.2000007629395
"3740460","32000US3740460","Rockingham, NC Micro Area; North Carolina","Rockingham, North Carolina","nc","320","00","ACSSF","0013639",,,,,"37",,,,,,,,,,,,,,"40460",,,,,,,,,,,,,,,,,,,,,,,,,,,,46046,34.4000015258789
"3740580","32000US3740580","Rocky Mount, NC Metro Area; North Carolina","Rocky Mount, North Carolina","nc","320","00","ACSSF","0013640",,,,,"37",,,,,,,,,,,,,,"40580",,,,,,,,,,,,,,,,,,,,,,,,,,,,150002,32.4000015258789
"3741820","32000US3741820","Sanford, NC Micro Area; North Carolina","Sanford, North Carolina","nc","320","00","ACSSF","0013641",,,,,"37",,,,,,,,,,,,,,"41820",,,,,,,,,,,,,,,,,,,,,,,,,,,,59418,28.7000007629395
"3743140","32000US3743140","Shelby, NC Micro Area; North Carolina","Shelby, North Carolina","nc","320","00","ACSSF","0013642",,,,,"37",,,,,,,,,,,,,,"43140",,,,,,,,,,,,,,,,,,,,,,,,,,,,97178,33.2000007629395
"3747260","32000US3747260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area (part); North Carolina","Virginia Beach-Norfolk-Newport News, North Carolina","nc","320","00","ACSSF","0013643",,,,,"37",,,,,,,,,,,,,,"47260",,,,,,,,,,,,,,,,,,,,,,,,,,,,36216,32.2000007629395
"3747820","32000US3747820","Washington, NC Micro Area; North Carolina","Washington, North Carolina","nc","320","00","ACSSF","0013644",,,,,"37",,,,,,,,,,,,,,"47820",,,,,,,,,,,,,,,,,,,,,,,,,,,,47561,30.5
"3748900","32000US3748900","Wilmington, NC Metro Area; North Carolina","Wilmington, North Carolina","nc","320","00","ACSSF","0013645",,,,,"37",,,,,,,,,,,,,,"48900",,,,,,,,,,,,,,,,,,,,,,,,,,,,268257,31.7000007629395
"3748980","32000US3748980","Wilson, NC Micro Area; North Carolina","Wilson, North Carolina","nc","320","00","ACSSF","0013646",,,,,"37",,,,,,,,,,,,,,"48980",,,,,,,,,,,,,,,,,,,,,,,,,,,,81581,31.7999992370605
"3749180","32000US3749180","Winston-Salem, NC Metro Area; North Carolina","Winston-Salem, North Carolina","nc","320","00","ACSSF","0013647",,,,,"37",,,,,,,,,,,,,,"49180",,,,,,,,,,,,,,,,,,,,,,,,,,,,651630,30.2999992370605
"3813900","32000US3813900","Bismarck, ND Metro Area; North Dakota","Bismarck, North Dakota","nd","320","00","ACSSF","0005335",,,,,"38",,,,,,,,,,,,,,"13900",,,,,,,,,,,,,,,,,,,,,,,,,,,,123407,24.2000007629395
"3819860","32000US3819860","Dickinson, ND Micro Area; North Dakota","Dickinson, North Dakota","nd","320","00","ACSSF","0005336",,,,,"38",,,,,,,,,,,,,,"19860",,,,,,,,,,,,,,,,,,,,,,,,,,,,28628,24
"3822020","32000US3822020","Fargo, ND-MN Metro Area (part); North Dakota","Fargo, North Dakota","nd","320","00","ACSSF","0005337",,,,,"38",,,,,,,,,,,,,,"22020",,,,,,,,,,,,,,,,,,,,,,,,,,,,162500,25.8999996185303
"3824220","32000US3824220","Grand Forks, ND-MN Metro Area (part); North Dakota","Grand Forks, North Dakota","nd","320","00","ACSSF","0005338",,,,,"38",,,,,,,,,,,,,,"24220",,,,,,,,,,,,,,,,,,,,,,,,,,,,68979,30.2000007629395
"3827420","32000US3827420","Jamestown, ND Micro Area; North Dakota","Jamestown, North Dakota","nd","320","00","ACSSF","0005339",,,,,"38",,,,,,,,,,,,,,"27420",,,,,,,,,,,,,,,,,,,,,,,,,,,,21076,26
"3833500","32000US3833500","Minot, ND Micro Area; North Dakota","Minot, North Dakota","nd","320","00","ACSSF","0005340",,,,,"38",,,,,,,,,,,,,,"33500",,,,,,,,,,,,,,,,,,,,,,,,,,,,76115,25.2000007629395
"3847420","32000US3847420","Wahpeton, ND-MN Micro Area (part); North Dakota","Wahpeton, North Dakota","nd","320","00","ACSSF","0005341",,,,,"38",,,,,,,,,,,,,,"47420",,,,,,,,,,,,,,,,,,,,,,,,,,,,16317,22.5
"3848780","32000US3848780","Williston, ND Micro Area; North Dakota","Williston, North Dakota","nd","320","00","ACSSF","0005342",,,,,"38",,,,,,,,,,,,,,"48780",,,,,,,,,,,,,,,,,,,,,,,,,,,,29619,20.2999992370605
"3910420","32000US3910420","Akron, OH Metro Area; Ohio","Akron, Ohio","oh","320","00","ACSSF","0019420",,,,,"39",,,,,,,,,,,,,,"10420",,,,,,,,,,,,,,,,,,,,,,,,,,,,703744,30.3999996185303
"3911740","32000US3911740","Ashland, OH Micro Area; Ohio","Ashland, Ohio","oh","320","00","ACSSF","0019421",,,,,"39",,,,,,,,,,,,,,"11740",,,,,,,,,,,,,,,,,,,,,,,,,,,,53189,23.7999992370605
"3911780","32000US3911780","Ashtabula, OH Micro Area; Ohio","Ashtabula, Ohio","oh","320","00","ACSSF","0019422",,,,,"39",,,,,,,,,,,,,,"11780",,,,,,,,,,,,,,,,,,,,,,,,,,,,99777,32.0999984741211
"3911900","32000US3911900","Athens, OH Micro Area; Ohio","Athens, Ohio","oh","320","00","ACSSF","0019423",,,,,"39",,,,,,,,,,,,,,"11900",,,,,,,,,,,,,,,,,,,,,,,,,,,,64974,40.5999984741211
"3913340","32000US3913340","Bellefontaine, OH Micro Area; Ohio","Bellefontaine, Ohio","oh","320","00","ACSSF","0019424",,,,,"39",,,,,,,,,,,,,,"13340",,,,,,,,,,,,,,,,,,,,,,,,,,,,45484,27.7000007629395
"3915340","32000US3915340","Bucyrus, OH Micro Area; Ohio","Bucyrus, Ohio","oh","320","00","ACSSF","0019425",,,,,"39",,,,,,,,,,,,,,"15340",,,,,,,,,,,,,,,,,,,,,,,,,,,,42725,26.3999996185303
"3915740","32000US3915740","Cambridge, OH Micro Area; Ohio","Cambridge, Ohio","oh","320","00","ACSSF","0019426",,,,,"39",,,,,,,,,,,,,,"15740",,,,,,,,,,,,,,,,,,,,,,,,,,,,39626,32.0999984741211
"3915940","32000US3915940","Canton-Massillon, OH Metro Area; Ohio","Canton-Massillon, Ohio","oh","320","00","ACSSF","0019427",,,,,"39",,,,,,,,,,,,,,"15940",,,,,,,,,,,,,,,,,,,,,,,,,,,,403340,28.2999992370605
"3916380","32000US3916380","Celina, OH Micro Area; Ohio","Celina, Ohio","oh","320","00","ACSSF","0019428",,,,,"39",,,,,,,,,,,,,,"16380",,,,,,,,,,,,,,,,,,,,,,,,,,,,40863,24.7000007629395
"3917060","32000US3917060","Chillicothe, OH Micro Area; Ohio","Chillicothe, Ohio","oh","320","00","ACSSF","0019429",,,,,"39",,,,,,,,,,,,,,"17060",,,,,,,,,,,,,,,,,,,,,,,,,,,,77334,30
"3917140","32000US3917140","Cincinnati, OH-KY-IN Metro Area (part); Ohio","Cincinnati, Ohio","oh","320","00","ACSSF","0019430",,,,,"39",,,,,,,,,,,,,,"17140",,,,,,,,,,,,,,,,,,,,,,,,,,,,1641180,29.7000007629395
"3917460","32000US3917460","Cleveland-Elyria, OH Metro Area; Ohio","Cleveland-Elyria, Ohio","oh","320","00","ACSSF","0019431",,,,,"39",,,,,,,,,,,,,,"17460",,,,,,,,,,,,,,,,,,,,,,,,,,,,2064483,30.6000003814697
"3918140","32000US3918140","Columbus, OH Metro Area; Ohio","Columbus, Ohio","oh","320","00","ACSSF","0019432",,,,,"39",,,,,,,,,,,,,,"18140",,,,,,,,,,,,,,,,,,,,,,,,,,,,1972375,28.7000007629395
"3918740","32000US3918740","Coshocton, OH Micro Area; Ohio","Coshocton, Ohio","oh","320","00","ACSSF","0019433",,,,,"39",,,,,,,,,,,,,,"18740",,,,,,,,,,,,,,,,,,,,,,,,,,,,36724,26.2000007629395
"3919380","32000US3919380","Dayton, OH Metro Area; Ohio","Dayton, Ohio","oh","320","00","ACSSF","0019434",,,,,"39",,,,,,,,,,,,,,"19380",,,,,,,,,,,,,,,,,,,,,,,,,,,,801472,29.8999996185303
"3919580","32000US3919580","Defiance, OH Micro Area; Ohio","Defiance, Ohio","oh","320","00","ACSSF","0019435",,,,,"39",,,,,,,,,,,,,,"19580",,,,,,,,,,,,,,,,,,,,,,,,,,,,38669,27.1000003814697
"3922300","32000US3922300","Findlay, OH Micro Area; Ohio","Findlay, Ohio","oh","320","00","ACSSF","0019436",,,,,"39",,,,,,,,,,,,,,"22300",,,,,,,,,,,,,,,,,,,,,,,,,,,,75428,26.8999996185303
"3923380","32000US3923380","Fremont, OH Micro Area; Ohio","Fremont, Ohio","oh","320","00","ACSSF","0019437",,,,,"39",,,,,,,,,,,,,,"23380",,,,,,,,,,,,,,,,,,,,,,,,,,,,60187,28.5
"3924820","32000US3924820","Greenville, OH Micro Area; Ohio","Greenville, Ohio","oh","320","00","ACSSF","0019438",,,,,"39",,,,,,,,,,,,,,"24820",,,,,,,,,,,,,,,,,,,,,,,,,,,,52356,27.7000007629395
"3926580","32000US3926580","Huntington-Ashland, WV-KY-OH Metro Area (part); Ohio","Huntington-Ashland, Ohio","oh","320","00","ACSSF","0019439",,,,,"39",,,,,,,,,,,,,,"26580",,,,,,,,,,,,,,,,,,,,,,,,,,,,61827,31.2000007629395
"3927160","32000US3927160","Jackson, OH Micro Area; Ohio","Jackson, Ohio","oh","320","00","ACSSF","0019440",,,,,"39",,,,,,,,,,,,,,"27160",,,,,,,,,,,,,,,,,,,,,,,,,,,,32854,30.2999992370605
"3930620","32000US3930620","Lima, OH Metro Area; Ohio","Lima, Ohio","oh","320","00","ACSSF","0019441",,,,,"39",,,,,,,,,,,,,,"30620",,,,,,,,,,,,,,,,,,,,,,,,,,,,105196,31.3999996185303
"3931900","32000US3931900","Mansfield, OH Metro Area; Ohio","Mansfield, Ohio","oh","320","00","ACSSF","0019442",,,,,"39",,,,,,,,,,,,,,"31900",,,,,,,,,,,,,,,,,,,,,,,,,,,,122312,28.7999992370605
"3931930","32000US3931930","Marietta, OH Micro Area; Ohio","Marietta, Ohio","oh","320","00","ACSSF","0019443",,,,,"39",,,,,,,,,,,,,,"31930",,,,,,,,,,,,,,,,,,,,,,,,,,,,61351,29.5
"3932020","32000US3932020","Marion, OH Micro Area; Ohio","Marion, Ohio","oh","320","00","ACSSF","0019444",,,,,"39",,,,,,,,,,,,,,"32020",,,,,,,,,,,,,,,,,,,,,,,,,,,,65943,31.1000003814697
"3934540","32000US3934540","Mount Vernon, OH Micro Area; Ohio","Mount Vernon, Ohio","oh","320","00","ACSSF","0019445",,,,,"39",,,,,,,,,,,,,,"34540",,,,,,,,,,,,,,,,,,,,,,,,,,,,61004,28.6000003814697
"3935420","32000US3935420","New Philadelphia-Dover, OH Micro Area; Ohio","New Philadelphia-Dover, Ohio","oh","320","00","ACSSF","0019446",,,,,"39",,,,,,,,,,,,,,"35420",,,,,,,,,,,,,,,,,,,,,,,,,,,,92697,28
"3935940","32000US3935940","Norwalk, OH Micro Area; Ohio","Norwalk, Ohio","oh","320","00","ACSSF","0019447",,,,,"39",,,,,,,,,,,,,,"35940",,,,,,,,,,,,,,,,,,,,,,,,,,,,58937,26.5
"3938580","32000US3938580","Point Pleasant, WV-OH Micro Area (part); Ohio","Point Pleasant, Ohio","oh","320","00","ACSSF","0019448",,,,,"39",,,,,,,,,,,,,,"38580",,,,,,,,,,,,,,,,,,,,,,,,,,,,30565,26.1000003814697
"3938840","32000US3938840","Port Clinton, OH Micro Area; Ohio","Port Clinton, Ohio","oh","320","00","ACSSF","0019449",,,,,"39",,,,,,,,,,,,,,"38840",,,,,,,,,,,,,,,,,,,,,,,,,,,,41162,27.7999992370605
"3939020","32000US3939020","Portsmouth, OH Micro Area; Ohio","Portsmouth, Ohio","oh","320","00","ACSSF","0019450",,,,,"39",,,,,,,,,,,,,,"39020",,,,,,,,,,,,,,,,,,,,,,,,,,,,78017,32.5999984741211
"3941400","32000US3941400","Salem, OH Micro Area; Ohio","Salem, Ohio","oh","320","00","ACSSF","0019451",,,,,"39",,,,,,,,,,,,,,"41400",,,,,,,,,,,,,,,,,,,,,,,,,,,,105987,25.7999992370605
"3941780","32000US3941780","Sandusky, OH Micro Area; Ohio","Sandusky, Ohio","oh","320","00","ACSSF","0019452",,,,,"39",,,,,,,,,,,,,,"41780",,,,,,,,,,,,,,,,,,,,,,,,,,,,76141,26.3999996185303
"3943380","32000US3943380","Sidney, OH Micro Area; Ohio","Sidney, Ohio","oh","320","00","ACSSF","0019453",,,,,"39",,,,,,,,,,,,,,"43380",,,,,,,,,,,,,,,,,,,,,,,,,,,,49067,23.7999992370605
"3944220","32000US3944220","Springfield, OH Metro Area; Ohio","Springfield, Ohio","oh","320","00","ACSSF","0019454",,,,,"39",,,,,,,,,,,,,,"44220",,,,,,,,,,,,,,,,,,,,,,,,,,,,136827,30.7999992370605
"3945660","32000US3945660","Tiffin, OH Micro Area; Ohio","Tiffin, Ohio","oh","320","00","ACSSF","0019455",,,,,"39",,,,,,,,,,,,,,"45660",,,,,,,,,,,,,,,,,,,,,,,,,,,,55929,26.3999996185303
"3945780","32000US3945780","Toledo, OH Metro Area; Ohio","Toledo, Ohio","oh","320","00","ACSSF","0019456",,,,,"39",,,,,,,,,,,,,,"45780",,,,,,,,,,,,,,,,,,,,,,,,,,,,607631,30.3999996185303
"3946500","32000US3946500","Urbana, OH Micro Area; Ohio","Urbana, Ohio","oh","320","00","ACSSF","0019457",,,,,"39",,,,,,,,,,,,,,"46500",,,,,,,,,,,,,,,,,,,,,,,,,,,,39393,27.6000003814697
"3946780","32000US3946780","Van Wert, OH Micro Area; Ohio","Van Wert, Ohio","oh","320","00","ACSSF","0019458",,,,,"39",,,,,,,,,,,,,,"46780",,,,,,,,,,,,,,,,,,,,,,,,,,,,28576,26.3999996185303
"3947540","32000US3947540","Wapakoneta, OH Micro Area; Ohio","Wapakoneta, Ohio","oh","320","00","ACSSF","0019459",,,,,"39",,,,,,,,,,,,,,"47540",,,,,,,,,,,,,,,,,,,,,,,,,,,,45873,23.7000007629395
"3947920","32000US3947920","Washington Court House, OH Micro Area; Ohio","Washington Court House, Ohio","oh","320","00","ACSSF","0019460",,,,,"39",,,,,,,,,,,,,,"47920",,,,,,,,,,,,,,,,,,,,,,,,,,,,28769,29.5
"3948260","32000US3948260","Weirton-Steubenville, WV-OH Metro Area (part); Ohio","Weirton-Steubenville, Ohio","oh","320","00","ACSSF","0019461",,,,,"39",,,,,,,,,,,,,,"48260",,,,,,,,,,,,,,,,,,,,,,,,,,,,68053,28.3999996185303
"3948540","32000US3948540","Wheeling, WV-OH Metro Area (part); Ohio","Wheeling, Ohio","oh","320","00","ACSSF","0019462",,,,,"39",,,,,,,,,,,,,,"48540",,,,,,,,,,,,,,,,,,,,,,,,,,,,69560,26.5
"3948940","32000US3948940","Wilmington, OH Micro Area; Ohio","Wilmington, Ohio","oh","320","00","ACSSF","0019463",,,,,"39",,,,,,,,,,,,,,"48940",,,,,,,,,,,,,,,,,,,,,,,,,,,,41892,26.8999996185303
"3949300","32000US3949300","Wooster, OH Micro Area; Ohio","Wooster, Ohio","oh","320","00","ACSSF","0019464",,,,,"39",,,,,,,,,,,,,,"49300",,,,,,,,,,,,,,,,,,,,,,,,,,,,115371,27.2000007629395
"3949660","32000US3949660","Youngstown-Warren-Boardman, OH-PA Metro Area (part); Ohio","Youngstown-Warren-Boardman, Ohio","oh","320","00","ACSSF","0019465",,,,,"39",,,,,,,,,,,,,,"49660",,,,,,,,,,,,,,,,,,,,,,,,,,,,440923,30.3999996185303
"3949780","32000US3949780","Zanesville, OH Micro Area; Ohio","Zanesville, Ohio","oh","320","00","ACSSF","0019466",,,,,"39",,,,,,,,,,,,,,"49780",,,,,,,,,,,,,,,,,,,,,,,,,,,,86016,29.7999992370605
"4010220","32000US4010220","Ada, OK Micro Area; Oklahoma","Ada, Oklahoma","ok","320","00","ACSSF","0008304",,,,,"40",,,,,,,,,,,,,,"10220",,,,,,,,,,,,,,,,,,,,,,,,,,,,38055,28.3999996185303
"4011060","32000US4011060","Altus, OK Micro Area; Oklahoma","Altus, Oklahoma","ok","320","00","ACSSF","0008305",,,,,"40",,,,,,,,,,,,,,"11060",,,,,,,,,,,,,,,,,,,,,,,,,,,,26056,26.7000007629395
"4011620","32000US4011620","Ardmore, OK Micro Area; Oklahoma","Ardmore, Oklahoma","ok","320","00","ACSSF","0008306",,,,,"40",,,,,,,,,,,,,,"11620",,,,,,,,,,,,,,,,,,,,,,,,,,,,48442,26.1000003814697
"4012780","32000US4012780","Bartlesville, OK Micro Area; Oklahoma","Bartlesville, Oklahoma","ok","320","00","ACSSF","0008307",,,,,"40",,,,,,,,,,,,,,"12780",,,,,,,,,,,,,,,,,,,,,,,,,,,,51760,27.1000003814697
"4020340","32000US4020340","Duncan, OK Micro Area; Oklahoma","Duncan, Oklahoma","ok","320","00","ACSSF","0008308",,,,,"40",,,,,,,,,,,,,,"20340",,,,,,,,,,,,,,,,,,,,,,,,,,,,44806,26.2999992370605
"4020460","32000US4020460","Durant, OK Micro Area; Oklahoma","Durant, Oklahoma","ok","320","00","ACSSF","0008309",,,,,"40",,,,,,,,,,,,,,"20460",,,,,,,,,,,,,,,,,,,,,,,,,,,,44003,30.3999996185303
"4021120","32000US4021120","Elk City, OK Micro Area; Oklahoma","Elk City, Oklahoma","ok","320","00","ACSSF","0008310",,,,,"40",,,,,,,,,,,,,,"21120",,,,,,,,,,,,,,,,,,,,,,,,,,,,23300,22.2000007629395
"4021420","32000US4021420","Enid, OK Micro Area; Oklahoma","Enid, Oklahoma","ok","320","00","ACSSF","0008311",,,,,"40",,,,,,,,,,,,,,"21420",,,,,,,,,,,,,,,,,,,,,,,,,,,,62192,22.7999992370605
"4022900","32000US4022900","Fort Smith, AR-OK Metro Area (part); Oklahoma","Fort Smith, Oklahoma","ok","320","00","ACSSF","0008312",,,,,"40",,,,,,,,,,,,,,"22900",,,,,,,,,,,,,,,,,,,,,,,,,,,,91363,29.8999996185303
"4025100","32000US4025100","Guymon, OK Micro Area; Oklahoma","Guymon, Oklahoma","ok","320","00","ACSSF","0008313",,,,,"40",,,,,,,,,,,,,,"25100",,,,,,,,,,,,,,,,,,,,,,,,,,,,21588,23.2999992370605
"4030020","32000US4030020","Lawton, OK Metro Area; Oklahoma","Lawton, Oklahoma","ok","320","00","ACSSF","0008314",,,,,"40",,,,,,,,,,,,,,"30020",,,,,,,,,,,,,,,,,,,,,,,,,,,,131643,27.2000007629395
"4032540","32000US4032540","McAlester, OK Micro Area; Oklahoma","McAlester, Oklahoma","ok","320","00","ACSSF","0008315",,,,,"40",,,,,,,,,,,,,,"32540",,,,,,,,,,,,,,,,,,,,,,,,,,,,44961,26.8999996185303
"4033060","32000US4033060","Miami, OK Micro Area; Oklahoma","Miami, Oklahoma","ok","320","00","ACSSF","0008316",,,,,"40",,,,,,,,,,,,,,"33060",,,,,,,,,,,,,,,,,,,,,,,,,,,,32085,29.5
"4034780","32000US4034780","Muskogee, OK Micro Area; Oklahoma","Muskogee, Oklahoma","ok","320","00","ACSSF","0008317",,,,,"40",,,,,,,,,,,,,,"34780",,,,,,,,,,,,,,,,,,,,,,,,,,,,70224,31.1000003814697
"4036420","32000US4036420","Oklahoma City, OK Metro Area; Oklahoma","Oklahoma City, Oklahoma","ok","320","00","ACSSF","0008318",,,,,"40",,,,,,,,,,,,,,"36420",,,,,,,,,,,,,,,,,,,,,,,,,,,,1318408,29.1000003814697
"4038620","32000US4038620","Ponca City, OK Micro Area; Oklahoma","Ponca City, Oklahoma","ok","320","00","ACSSF","0008319",,,,,"40",,,,,,,,,,,,,,"38620",,,,,,,,,,,,,,,,,,,,,,,,,,,,45587,25.3999996185303
"4043060","32000US4043060","Shawnee, OK Micro Area; Oklahoma","Shawnee, Oklahoma","ok","320","00","ACSSF","0008320",,,,,"40",,,,,,,,,,,,,,"43060",,,,,,,,,,,,,,,,,,,,,,,,,,,,71136,27.1000003814697
"4044660","32000US4044660","Stillwater, OK Micro Area; Oklahoma","Stillwater, Oklahoma","ok","320","00","ACSSF","0008321",,,,,"40",,,,,,,,,,,,,,"44660",,,,,,,,,,,,,,,,,,,,,,,,,,,,79423,38.5999984741211
"4045140","32000US4045140","Tahlequah, OK Micro Area; Oklahoma","Tahlequah, Oklahoma","ok","320","00","ACSSF","0008322",,,,,"40",,,,,,,,,,,,,,"45140",,,,,,,,,,,,,,,,,,,,,,,,,,,,48097,30.7000007629395
"4046140","32000US4046140","Tulsa, OK Metro Area; Oklahoma","Tulsa, Oklahoma","ok","320","00","ACSSF","0008323",,,,,"40",,,,,,,,,,,,,,"46140",,,,,,,,,,,,,,,,,,,,,,,,,,,,962676,28.1000003814697
"4048220","32000US4048220","Weatherford, OK Micro Area; Oklahoma","Weatherford, Oklahoma","ok","320","00","ACSSF","0008324",,,,,"40",,,,,,,,,,,,,,"48220",,,,,,,,,,,,,,,,,,,,,,,,,,,,28978,24.6000003814697
"4049260","32000US4049260","Woodward, OK Micro Area; Oklahoma","Woodward, Oklahoma","ok","320","00","ACSSF","0008325",,,,,"40",,,,,,,,,,,,,,"49260",,,,,,,,,,,,,,,,,,,,,,,,,,,,20986,23.7000007629395
"4110540","32000US4110540","Albany, OR Metro Area; Oregon","Albany, Oregon","or","320","00","ACSSF","0005341",,,,,"41",,,,,,,,,,,,,,"10540",,,,,,,,,,,,,,,,,,,,,,,,,,,,118971,32.2999992370605
"4111820","32000US4111820","Astoria, OR Micro Area; Oregon","Astoria, Oregon","or","320","00","ACSSF","0005342",,,,,"41",,,,,,,,,,,,,,"11820",,,,,,,,,,,,,,,,,,,,,,,,,,,,37382,31.2000007629395
"4113460","32000US4113460","Bend-Redmond, OR Metro Area; Oregon","Bend-Redmond, Oregon","or","320","00","ACSSF","0005343",,,,,"41",,,,,,,,,,,,,,"13460",,,,,,,,,,,,,,,,,,,,,,,,,,,,166622,32.2999992370605
"4115060","32000US4115060","Brookings, OR Micro Area; Oregon","Brookings, Oregon","or","320","00","ACSSF","0005344",,,,,"41",,,,,,,,,,,,,,"15060",,,,,,,,,,,,,,,,,,,,,,,,,,,,22338,33.5999984741211
"4118300","32000US4118300","Coos Bay, OR Micro Area; Oregon","Coos Bay, Oregon","or","320","00","ACSSF","0005345",,,,,"41",,,,,,,,,,,,,,"18300",,,,,,,,,,,,,,,,,,,,,,,,,,,,62775,32.7999992370605
"4118700","32000US4118700","Corvallis, OR Metro Area; Oregon","Corvallis, Oregon","or","320","00","ACSSF","0005346",,,,,"41",,,,,,,,,,,,,,"18700",,,,,,,,,,,,,,,,,,,,,,,,,,,,86495,37.2000007629395
"4121660","32000US4121660","Eugene, OR Metro Area; Oregon","Eugene, Oregon","or","320","00","ACSSF","0005347",,,,,"41",,,,,,,,,,,,,,"21660",,,,,,,,,,,,,,,,,,,,,,,,,,,,357060,35
"4124420","32000US4124420","Grants Pass, OR Metro Area; Oregon","Grants Pass, Oregon","or","320","00","ACSSF","0005348",,,,,"41",,,,,,,,,,,,,,"24420",,,,,,,,,,,,,,,,,,,,,,,,,,,,83409,36.9000015258789
"4125840","32000US4125840","Hermiston-Pendleton, OR Micro Area; Oregon","Hermiston-Pendleton, Oregon","or","320","00","ACSSF","0005349",,,,,"41",,,,,,,,,,,,,,"25840",,,,,,,,,,,,,,,,,,,,,,,,,,,,87942,24.8999996185303
"4126220","32000US4126220","Hood River, OR Micro Area; Oregon","Hood River, Oregon","or","320","00","ACSSF","0005350",,,,,"41",,,,,,,,,,,,,,"26220",,,,,,,,,,,,,,,,,,,,,,,,,,,,22749,30.5
"4128900","32000US4128900","Klamath Falls, OR Micro Area; Oregon","Klamath Falls, Oregon","or","320","00","ACSSF","0005351",,,,,"41",,,,,,,,,,,,,,"28900",,,,,,,,,,,,,,,,,,,,,,,,,,,,65972,32.0999984741211
"4129260","32000US4129260","La Grande, OR Micro Area; Oregon","La Grande, Oregon","or","320","00","ACSSF","0005352",,,,,"41",,,,,,,,,,,,,,"29260",,,,,,,,,,,,,,,,,,,,,,,,,,,,25745,33.2999992370605
"4132780","32000US4132780","Medford, OR Metro Area; Oregon","Medford, Oregon","or","320","00","ACSSF","0005353",,,,,"41",,,,,,,,,,,,,,"32780",,,,,,,,,,,,,,,,,,,,,,,,,,,,208363,35.7000007629395
"4135440","32000US4135440","Newport, OR Micro Area; Oregon","Newport, Oregon","or","320","00","ACSSF","0005354",,,,,"41",,,,,,,,,,,,,,"35440",,,,,,,,,,,,,,,,,,,,,,,,,,,,46347,30.2999992370605
"4136620","32000US4136620","Ontario, OR-ID Micro Area (part); Oregon","Ontario, Oregon","or","320","00","ACSSF","0005355",,,,,"41",,,,,,,,,,,,,,"36620",,,,,,,,,,,,,,,,,,,,,,,,,,,,30551,35
"4138900","32000US4138900","Portland-Vancouver-Hillsboro, OR-WA Metro Area (part); Oregon","Portland-Vancouver-Hillsboro, Oregon","or","320","00","ACSSF","0005356",,,,,"41",,,,,,,,,,,,,,"38900",,,,,,,,,,,,,,,,,,,,,,,,,,,,1864574,31.2999992370605
"4139260","32000US4139260","Prineville, OR Micro Area; Oregon","Prineville, Oregon","or","320","00","ACSSF","0005357",,,,,"41",,,,,,,,,,,,,,"39260",,,,,,,,,,,,,,,,,,,,,,,,,,,,20956,33.0999984741211
"4140700","32000US4140700","Roseburg, OR Micro Area; Oregon","Roseburg, Oregon","or","320","00","ACSSF","0005358",,,,,"41",,,,,,,,,,,,,,"40700",,,,,,,,,,,,,,,,,,,,,,,,,,,,107194,32.0999984741211
"4141420","32000US4141420","Salem, OR Metro Area; Oregon","Salem, Oregon","or","320","00","ACSSF","0005359",,,,,"41",,,,,,,,,,,,,,"41420",,,,,,,,,,,,,,,,,,,,,,,,,,,,400523,31.7000007629395
"4145520","32000US4145520","The Dalles, OR Micro Area; Oregon","The Dalles, Oregon","or","320","00","ACSSF","0005360",,,,,"41",,,,,,,,,,,,,,"45520",,,,,,,,,,,,,,,,,,,,,,,,,,,,25492,36.7000007629395
"4210900","32000US4210900","Allentown-Bethlehem-Easton, PA-NJ Metro Area (part); Pennsylvania","Allentown-Bethlehem-Easton, Pennsylvania","pa","320","00","ACSSF","0022738",,,,,"42",,,,,,,,,,,,,,"10900",,,,,,,,,,,,,,,,,,,,,,,,,,,,721006,32.0999984741211
